order_id,order_date,product,region,quantity,unit_price
692,2024-01-01,Laptop,East,4,1200
693,2024-01-01,Speaker,West,3,120
694,2024-01-01,Printer,North,1,250
695,2024-01-01,Webcam,South,3,90
696,2024-01-01,Mouse,West,3,40
697,2024-01-01,Laptop,West,1,1200
698,2024-01-01,Speaker,Central,2,120
699,2024-01-01,Mouse,Central,3,40
700,2024-01-01,Phone,West,5,800
701,2024-01-01,Tablet,Central,3,600
702,2024-01-01,Speaker,Central,1,120
703,2024-01-01,Headphones,North,4,150
704,2024-01-01,Mouse,East,5,40
705,2024-01-01,Mouse,South,2,40
706,2024-01-01,Speaker,Central,4,120
707,2024-01-01,Printer,North,1,250
708,2024-01-01,Laptop,South,3,1200
709,2024-01-01,Tablet,Central,4,600
710,2024-01-01,Headphones,Central,5,150
711,2024-01-01,Headphones,East,5,150
712,2024-01-01,Mouse,South,4,40
713,2024-01-01,Speaker,East,5,120
714,2024-01-01,Mouse,Central,5,40
715,2024-01-01,Printer,West,5,250
716,2024-01-01,Keyboard,West,1,80
717,2024-01-01,Mouse,East,1,40
718,2024-01-01,Webcam,Central,3,90
719,2024-01-01,Laptop,Central,4,1200
720,2024-01-01,Keyboard,Central,5,80
721,2024-01-01,Monitor,North,5,300
722,2024-01-01,Tablet,South,5,600
723,2024-01-01,Speaker,West,2,120
724,2024-01-01,Monitor,North,5,300
725,2024-01-01,Phone,South,1,800
726,2024-01-01,Tablet,East,4,600
727,2024-01-01,Headphones,West,2,150
728,2024-01-01,Webcam,Central,5,90
729,2024-01-01,Tablet,North,2,600
730,2024-01-01,Printer,South,5,250
731,2024-01-01,Mouse,West,5,40
732,2024-01-01,Webcam,East,2,90
733,2024-01-01,Tablet,Central,3,600
734,2024-01-01,Printer,East,3,250
735,2024-01-01,Speaker,West,2,120
736,2024-01-01,Monitor,East,5,300
737,2024-01-01,Keyboard,South,3,80
738,2024-01-01,Keyboard,South,4,80
739,2024-01-01,Mouse,West,3,40
740,2024-01-01,Printer,East,3,250
741,2024-01-01,Phone,Central,5,800
742,2024-01-01,Webcam,West,3,90
743,2024-01-01,Headphones,East,1,150
744,2024-01-01,Keyboard,North,3,80
745,2024-01-01,Tablet,East,4,600
746,2024-01-01,Monitor,South,5,300
747,2024-01-01,Keyboard,Central,3,80
748,2024-01-01,Headphones,North,5,150
749,2024-01-01,Speaker,South,2,120
750,2024-01-01,Laptop,Central,2,1200
751,2024-01-01,Monitor,North,1,300
752,2024-01-01,Webcam,East,4,90
753,2024-01-01,Phone,South,1,800
754,2024-01-01,Printer,South,4,250
755,2024-01-01,Tablet,West,2,600
756,2024-01-01,Keyboard,East,3,80
757,2024-01-01,Laptop,North,5,1200
758,2024-01-01,Monitor,Central,1,300
759,2024-01-01,Headphones,West,2,150
760,2024-01-01,Laptop,West,4,1200
761,2024-01-01,Headphones,East,1,150
762,2024-01-01,Laptop,East,5,1200
763,2024-01-01,Speaker,North,3,120
764,2024-01-01,Keyboard,West,5,80
765,2024-01-01,Printer,West,2,250
766,2024-01-01,Printer,West,3,250
767,2024-01-01,Monitor,North,3,300
768,2024-01-01,Headphones,West,3,150
769,2024-01-01,Headphones,North,3,150
770,2024-01-01,Keyboard,Central,2,80
771,2024-01-01,Headphones,Central,4,150
772,2024-01-01,Webcam,Central,3,90
773,2024-01-01,Phone,West,1,800
774,2024-01-01,Headphones,South,4,150
775,2024-01-01,Mouse,South,1,40
776,2024-01-01,Keyboard,West,2,80
777,2024-01-01,Tablet,East,3,600
778,2024-01-01,Keyboard,Central,5,80
779,2024-01-01,Laptop,East,3,1200
780,2024-01-01,Monitor,North,1,300
781,2024-01-01,Tablet,East,2,600
782,2024-01-01,Webcam,Central,3,90
783,2024-01-01,Phone,East,3,800
784,2024-01-01,Speaker,South,2,120
785,2024-01-01,Headphones,West,2,150
786,2024-01-01,Tablet,Central,3,600
787,2024-01-01,Webcam,Central,4,90
788,2024-01-01,Printer,South,2,250
789,2024-01-01,Speaker,North,5,120
790,2024-01-01,Tablet,Central,3,600
791,2024-01-01,Phone,Central,1,800
792,2024-01-01,Laptop,Central,5,1200
793,2024-01-01,Monitor,Central,5,300
794,2024-01-01,Headphones,South,3,150
795,2024-01-01,Printer,West,1,250
796,2024-01-01,Monitor,Central,4,300
797,2024-01-01,Phone,Central,4,800
798,2024-01-01,Laptop,West,2,1200
799,2024-01-01,Printer,West,4,250
800,2024-01-01,Speaker,North,5,120
801,2024-01-01,Tablet,East,1,600
802,2024-01-01,Webcam,East,1,90
803,2024-01-01,Monitor,Central,1,300
804,2024-01-01,Laptop,West,3,1200
805,2024-01-01,Phone,Central,1,800
806,2024-01-01,Phone,West,1,800
807,2024-01-01,Keyboard,West,2,80
808,2024-01-01,Headphones,West,3,150
809,2024-01-01,Webcam,West,4,90
810,2024-01-01,Webcam,North,5,90
811,2024-01-01,Headphones,East,1,150
812,2024-01-01,Headphones,Central,4,150
813,2024-01-01,Printer,South,2,250
814,2024-01-01,Laptop,North,3,1200
815,2024-01-01,Tablet,Central,4,600
816,2024-01-01,Printer,West,2,250
817,2024-01-01,Monitor,West,3,300
818,2024-01-01,Headphones,East,2,150
819,2024-01-01,Phone,North,4,800
820,2024-01-01,Speaker,North,2,120
821,2024-01-01,Monitor,North,1,300
822,2024-01-01,Speaker,North,4,120
823,2024-01-01,Speaker,North,2,120
824,2024-01-01,Laptop,West,4,1200
825,2024-01-01,Monitor,Central,2,300
826,2024-01-01,Laptop,South,5,1200
827,2024-01-01,Keyboard,South,5,80
828,2024-01-01,Mouse,Central,5,40
829,2024-01-01,Mouse,South,3,40
830,2024-01-01,Headphones,Central,2,150
831,2024-01-01,Webcam,East,3,90
832,2024-01-01,Laptop,Central,5,1200
833,2024-01-01,Headphones,West,5,150
834,2024-01-01,Tablet,North,3,600
835,2024-01-01,Webcam,Central,3,90
836,2024-01-01,Webcam,West,2,90
837,2024-01-01,Keyboard,West,2,80
838,2024-01-01,Printer,West,2,250
839,2024-01-01,Monitor,East,2,300
840,2024-01-01,Tablet,North,5,600
841,2024-01-01,Webcam,West,5,90
842,2024-01-01,Printer,South,4,250
843,2024-01-01,Monitor,East,2,300
844,2024-01-01,Mouse,North,4,40
845,2024-01-01,Mouse,North,5,40
846,2024-01-01,Monitor,North,3,300
847,2024-01-01,Webcam,Central,5,90
848,2024-01-01,Laptop,North,2,1200
849,2024-01-01,Speaker,Central,2,120
850,2024-01-01,Tablet,South,3,600
851,2024-01-01,Keyboard,North,2,80
852,2024-01-01,Monitor,North,4,300
853,2024-01-01,Monitor,Central,2,300
854,2024-01-01,Webcam,South,5,90
855,2024-01-01,Mouse,East,4,40
856,2024-01-01,Tablet,Central,3,600
857,2024-01-01,Keyboard,East,3,80
858,2024-01-01,Printer,West,4,250
859,2024-01-01,Phone,West,3,800
860,2024-01-01,Monitor,East,3,300
861,2024-01-01,Webcam,North,5,90
862,2024-01-01,Monitor,South,1,300
863,2024-01-01,Keyboard,Central,5,80
864,2024-01-01,Speaker,West,3,120
865,2024-01-01,Headphones,South,3,150
866,2024-01-01,Monitor,West,5,300
867,2024-01-01,Monitor,West,5,300
868,2024-01-01,Mouse,East,4,40
869,2024-01-01,Tablet,West,2,600
870,2024-01-01,Mouse,South,2,40
871,2024-01-01,Printer,West,2,250
872,2024-01-01,Printer,North,5,250
873,2024-01-01,Laptop,North,1,1200
874,2024-01-01,Laptop,West,2,1200
875,2024-01-01,Monitor,North,2,300
876,2024-01-01,Laptop,South,5,1200
877,2024-01-01,Tablet,East,1,600
878,2024-01-01,Speaker,Central,4,120
879,2024-01-01,Tablet,North,1,600
880,2024-01-01,Printer,Central,4,250
881,2024-01-01,Laptop,North,5,1200
882,2024-01-01,Keyboard,Central,3,80
883,2024-01-01,Laptop,Central,4,1200
884,2024-01-01,Headphones,North,1,150
885,2024-01-01,Printer,South,2,250
886,2024-01-01,Monitor,Central,5,300
887,2024-01-01,Keyboard,East,3,80
888,2024-01-01,Webcam,North,3,90
889,2024-01-01,Webcam,West,5,90
890,2024-01-01,Monitor,South,3,300
891,2024-01-01,Phone,North,1,800
892,2024-01-01,Webcam,West,4,90
893,2024-01-01,Printer,West,1,250
894,2024-01-01,Laptop,South,1,1200
895,2024-01-01,Tablet,West,3,600
896,2024-01-01,Speaker,North,5,120
897,2024-01-01,Laptop,South,2,1200
898,2024-01-01,Speaker,West,3,120
899,2024-01-01,Laptop,North,3,1200
900,2024-01-01,Printer,Central,1,250
901,2024-01-01,Headphones,East,1,150
902,2024-01-01,Monitor,Central,2,300
903,2024-01-01,Webcam,North,3,90
904,2024-01-01,Headphones,Central,2,150
905,2024-01-01,Speaker,West,5,120
906,2024-01-01,Mouse,West,2,40
907,2024-01-01,Phone,Central,3,800
908,2024-01-01,Laptop,North,4,1200
909,2024-01-01,Monitor,North,3,300
910,2024-01-01,Speaker,Central,5,120
911,2024-01-01,Webcam,East,1,90
912,2024-01-01,Keyboard,West,4,80
913,2024-01-01,Monitor,East,5,300
914,2024-01-01,Webcam,West,2,90
915,2024-01-01,Speaker,West,1,120
916,2024-01-01,Speaker,East,2,120
917,2024-01-01,Phone,North,3,800
918,2024-01-01,Headphones,West,2,150
919,2024-01-01,Webcam,East,3,90
920,2024-01-01,Phone,North,1,800
921,2024-01-01,Keyboard,West,3,80
922,2024-01-01,Keyboard,North,2,80
923,2024-01-01,Phone,South,4,800
924,2024-01-01,Tablet,Central,5,600
925,2024-01-01,Printer,West,1,250
926,2024-01-01,Laptop,North,3,1200
927,2024-01-01,Printer,North,5,250
928,2024-01-01,Speaker,East,4,120
929,2024-01-01,Laptop,East,4,1200
930,2024-01-01,Webcam,North,5,90
931,2024-01-01,Monitor,Central,5,300
932,2024-01-01,Headphones,West,2,150
933,2024-01-01,Headphones,East,3,150
934,2024-01-01,Keyboard,West,2,80
935,2024-01-01,Phone,South,4,800
936,2024-01-01,Keyboard,West,3,80
937,2024-01-01,Tablet,North,3,600
938,2024-01-01,Keyboard,South,4,80
939,2024-01-01,Speaker,Central,2,120
940,2024-01-01,Tablet,North,2,600
941,2024-01-01,Keyboard,North,4,80
942,2024-01-01,Mouse,Central,4,40
943,2024-01-01,Mouse,West,3,40
944,2024-01-01,Webcam,Central,2,90
945,2024-01-01,Keyboard,East,5,80
946,2024-01-01,Monitor,West,3,300
947,2024-01-01,Headphones,West,3,150
948,2024-01-01,Keyboard,West,5,80
949,2024-01-01,Monitor,East,4,300
950,2024-01-01,Keyboard,West,3,80
951,2024-01-01,Phone,Central,2,800
952,2024-01-01,Speaker,Central,2,120
953,2024-01-01,Printer,North,4,250
954,2024-01-01,Monitor,West,3,300
955,2024-01-01,Phone,West,4,800
956,2024-01-01,Headphones,East,2,150
957,2024-01-01,Keyboard,South,4,80
958,2024-01-01,Webcam,North,4,90
959,2024-01-01,Speaker,West,5,120
960,2024-01-01,Webcam,Central,5,90
961,2024-01-01,Webcam,Central,1,90
962,2024-01-01,Mouse,Central,5,40
963,2024-01-01,Phone,North,2,800
964,2024-01-01,Mouse,South,5,40
965,2024-01-01,Laptop,Central,4,1200
966,2024-01-01,Mouse,West,1,40
967,2024-01-01,Laptop,North,3,1200
968,2024-01-01,Monitor,Central,5,300
969,2024-01-01,Printer,Central,5,250
970,2024-01-01,Monitor,West,3,300
971,2024-01-01,Webcam,West,5,90
972,2024-01-01,Printer,South,3,250
973,2024-01-01,Laptop,West,1,1200
974,2024-01-01,Keyboard,West,1,80
975,2024-01-01,Phone,South,3,800
976,2024-01-01,Keyboard,East,4,80
977,2024-01-01,Monitor,Central,4,300
978,2024-01-01,Mouse,West,1,40
979,2024-01-01,Tablet,West,3,600
980,2024-01-01,Phone,East,1,800
981,2024-01-01,Phone,North,3,800
982,2024-01-01,Phone,South,2,800
983,2024-01-01,Printer,South,5,250
984,2024-01-01,Headphones,East,5,150
985,2024-01-01,Webcam,West,2,90
986,2024-01-01,Webcam,South,2,90
987,2024-01-01,Webcam,West,1,90
988,2024-01-01,Speaker,South,4,120
989,2024-01-01,Speaker,West,4,120
990,2024-01-01,Laptop,South,2,1200
991,2024-01-01,Keyboard,North,5,80
992,2024-01-01,Phone,Central,2,800
993,2024-01-01,Mouse,East,2,40
994,2024-01-01,Tablet,North,3,600
995,2024-01-01,Tablet,Central,3,600
996,2024-01-01,Speaker,West,5,120
997,2024-01-01,Webcam,Central,1,90
998,2024-01-01,Mouse,East,4,40
999,2024-01-01,Speaker,South,3,120
1000,2024-01-01,Speaker,Central,1,120
1001,2024-01-01,Headphones,East,1,150
1002,2024-01-01,Monitor,East,1,300
1003,2024-01-01,Headphones,East,2,150
1004,2024-01-01,Printer,West,4,250
1005,2024-01-01,Speaker,South,5,120
1006,2024-01-01,Webcam,West,2,90
1007,2024-01-01,Tablet,Central,2,600
1008,2024-01-01,Printer,South,4,250
1009,2024-01-01,Keyboard,South,2,80
1010,2024-01-01,Mouse,West,5,40
1011,2024-01-01,Laptop,East,1,1200
1012,2024-01-01,Tablet,South,2,600
1013,2024-01-01,Webcam,Central,5,90
1014,2024-01-01,Tablet,West,4,600
1015,2024-01-01,Webcam,West,4,90
1016,2024-01-01,Headphones,North,5,150
1017,2024-01-01,Laptop,South,3,1200
1018,2024-01-01,Laptop,East,2,1200
1019,2024-01-01,Printer,East,2,250
1020,2024-01-01,Tablet,Central,4,600
1021,2024-01-01,Printer,Central,1,250
1022,2024-01-01,Speaker,North,3,120
1023,2024-01-01,Printer,East,5,250
1024,2024-01-01,Laptop,West,5,1200
1025,2024-01-01,Monitor,West,1,300
1026,2024-01-01,Monitor,East,1,300
1027,2024-01-01,Tablet,East,3,600
1028,2024-01-01,Phone,West,1,800
1029,2024-01-01,Monitor,South,5,300
1030,2024-01-01,Mouse,Central,4,40
1031,2024-01-01,Headphones,Central,2,150
1032,2024-01-01,Monitor,South,1,300
1033,2024-01-01,Speaker,East,5,120
1034,2024-01-01,Keyboard,Central,5,80
1035,2024-01-01,Headphones,East,3,150
1036,2024-01-01,Keyboard,Central,3,80
1037,2024-01-01,Printer,North,2,250
1038,2024-01-01,Webcam,North,3,90
1039,2024-01-01,Headphones,South,2,150
1040,2024-01-01,Headphones,East,2,150
1041,2024-01-01,Webcam,West,2,90
1042,2024-01-01,Speaker,East,4,120
1043,2024-01-01,Webcam,West,1,90
1044,2024-01-01,Phone,West,5,800
1045,2024-01-01,Keyboard,East,4,80
1046,2024-01-01,Tablet,East,5,600
1047,2024-01-01,Laptop,North,4,1200
1048,2024-01-01,Mouse,North,5,40
1049,2024-01-01,Webcam,South,4,90
1050,2024-01-01,Monitor,West,3,300
1051,2024-01-01,Mouse,East,3,40
1052,2024-01-01,Printer,Central,2,250
1053,2024-01-01,Speaker,West,3,120
1054,2024-01-01,Laptop,North,1,1200
1055,2024-01-01,Tablet,North,1,600
1056,2024-01-01,Headphones,West,4,150
1057,2024-01-01,Laptop,West,2,1200
1058,2024-01-01,Headphones,East,2,150
1059,2024-01-01,Keyboard,North,3,80
1060,2024-01-01,Keyboard,North,3,80
1061,2024-01-01,Headphones,North,4,150
1062,2024-01-01,Keyboard,South,4,80
1063,2024-01-01,Phone,North,1,800
1064,2024-01-01,Monitor,West,1,300
1065,2024-01-01,Headphones,Central,2,150
1066,2024-01-01,Printer,West,1,250
1067,2024-01-01,Laptop,East,1,1200
1068,2024-01-01,Webcam,South,4,90
1069,2024-01-01,Phone,South,4,800
1070,2024-01-01,Phone,North,1,800
1071,2024-01-01,Mouse,East,3,40
1072,2024-01-01,Headphones,West,2,150
1073,2024-01-01,Headphones,North,5,150
1074,2024-01-01,Speaker,North,5,120
1075,2024-01-01,Headphones,West,3,150
1076,2024-01-01,Monitor,South,4,300
1077,2024-01-01,Speaker,West,2,120
1078,2024-01-01,Phone,North,2,800
1079,2024-01-01,Phone,Central,4,800
1080,2024-01-01,Mouse,West,3,40
1081,2024-01-01,Headphones,South,3,150
1082,2024-01-01,Phone,South,5,800
1083,2024-01-01,Speaker,Central,5,120
1084,2024-01-01,Keyboard,North,3,80
1085,2024-01-01,Monitor,Central,5,300
1086,2024-01-01,Printer,South,4,250
1087,2024-01-01,Keyboard,North,2,80
1088,2024-01-01,Tablet,West,1,600
1089,2024-01-01,Monitor,West,5,300
1090,2024-01-01,Phone,Central,1,800
1091,2024-01-01,Mouse,East,2,40
1092,2024-01-01,Webcam,Central,4,90
1093,2024-01-01,Mouse,Central,2,40
1094,2024-01-01,Tablet,North,1,600
1095,2024-01-01,Speaker,North,1,120
1096,2024-01-01,Keyboard,South,1,80
1097,2024-01-01,Laptop,West,5,1200
1098,2024-01-01,Keyboard,Central,4,80
1099,2024-01-01,Webcam,West,1,90
1100,2024-01-01,Printer,Central,5,250
1101,2024-01-01,Headphones,East,1,150
1102,2024-01-01,Keyboard,North,5,80
1103,2024-01-01,Monitor,South,5,300
1104,2024-01-01,Mouse,West,5,40
1105,2024-01-01,Phone,East,4,800
1106,2024-01-01,Monitor,North,2,300
1107,2024-01-01,Phone,West,1,800
1108,2024-01-01,Tablet,Central,5,600
1109,2024-01-01,Laptop,East,2,1200
1110,2024-01-01,Phone,North,2,800
1111,2024-01-01,Laptop,South,4,1200
1112,2024-01-01,Mouse,Central,5,40
1113,2024-01-01,Keyboard,South,3,80
1114,2024-01-01,Headphones,East,1,150
1115,2024-01-01,Laptop,East,4,1200
1116,2024-01-01,Keyboard,Central,1,80
1117,2024-01-01,Keyboard,Central,1,80
1118,2024-01-01,Tablet,West,5,600
1119,2024-01-01,Mouse,North,4,40
1120,2024-01-01,Speaker,South,3,120
1121,2024-01-01,Headphones,East,1,150
1122,2024-01-01,Speaker,North,2,120
1123,2024-01-01,Printer,North,1,250
1124,2024-01-01,Laptop,South,1,1200
1125,2024-01-01,Tablet,East,4,600
1126,2024-01-01,Headphones,South,1,150
1127,2024-01-01,Printer,West,2,250
1128,2024-01-01,Mouse,South,4,40
1129,2024-01-01,Mouse,East,1,40
1130,2024-01-01,Speaker,East,1,120
1131,2024-01-01,Printer,North,2,250
1132,2024-01-01,Monitor,Central,1,300
1133,2024-01-01,Webcam,North,4,90
1134,2024-01-01,Keyboard,East,3,80
1135,2024-01-01,Phone,Central,4,800
1136,2024-01-01,Laptop,East,2,1200
1137,2024-01-01,Keyboard,Central,3,80
1138,2024-01-01,Speaker,South,4,120
1139,2024-01-01,Mouse,Central,4,40
1140,2024-01-01,Monitor,Central,2,300
1141,2024-01-01,Headphones,North,4,150
1142,2024-01-01,Laptop,South,5,1200
1143,2024-01-01,Mouse,North,3,40
1144,2024-01-01,Laptop,West,3,1200
1145,2024-01-01,Phone,South,5,800
1146,2024-01-01,Monitor,West,4,300
1147,2024-01-01,Laptop,South,3,1200
1148,2024-01-01,Phone,North,2,800
1149,2024-01-01,Printer,West,3,250
1150,2024-01-01,Tablet,North,5,600
1151,2024-01-01,Phone,Central,2,800
1152,2024-01-01,Webcam,North,5,90
1153,2024-01-01,Speaker,North,4,120
1154,2024-01-01,Headphones,South,3,150
1155,2024-01-01,Keyboard,East,4,80
1156,2024-01-01,Mouse,East,4,40
1157,2024-01-01,Keyboard,South,1,80
1158,2024-01-01,Monitor,South,5,300
1159,2024-01-01,Phone,South,1,800
1160,2024-01-01,Headphones,West,4,150
1161,2024-01-01,Mouse,West,1,40
1162,2024-01-01,Printer,East,2,250
1163,2024-01-01,Tablet,East,4,600
1164,2024-01-01,Keyboard,North,1,80
1165,2024-01-01,Headphones,East,5,150
1166,2024-01-01,Laptop,South,3,1200
1167,2024-01-01,Headphones,North,2,150
1168,2024-01-01,Mouse,West,5,40
1169,2024-01-01,Laptop,East,3,1200
1170,2024-01-01,Headphones,North,4,150
1171,2024-01-01,Tablet,Central,5,600
1172,2024-01-01,Monitor,North,4,300
1173,2024-01-01,Phone,South,1,800
1174,2024-01-01,Laptop,North,2,1200
1175,2024-01-01,Headphones,South,4,150
1176,2024-01-01,Mouse,North,5,40
1177,2024-01-01,Speaker,East,1,120
1178,2024-01-01,Laptop,North,2,1200
1179,2024-01-01,Tablet,South,1,600
1180,2024-01-01,Mouse,North,1,40
1181,2024-01-01,Tablet,North,2,600
1182,2024-01-01,Speaker,West,4,120
1183,2024-01-01,Tablet,North,4,600
1184,2024-01-01,Webcam,South,3,90
1185,2024-01-01,Monitor,South,3,300
1186,2024-01-01,Keyboard,West,2,80
1187,2024-01-01,Laptop,Central,5,1200
1188,2024-01-01,Speaker,South,3,120
1189,2024-01-01,Tablet,West,5,600
1190,2024-01-01,Tablet,North,1,600
1191,2024-01-01,Keyboard,West,2,80
1192,2024-01-01,Webcam,South,5,90
1193,2024-01-01,Monitor,Central,1,300
1194,2024-01-01,Webcam,East,4,90
1195,2024-01-01,Printer,West,3,250
1196,2024-01-01,Speaker,Central,3,120
1197,2024-01-01,Webcam,East,2,90
1198,2024-01-01,Laptop,East,5,1200
1199,2024-01-01,Monitor,North,3,300
1200,2024-01-01,Laptop,West,5,1200
1201,2024-01-01,Mouse,Central,2,40
1202,2024-01-01,Headphones,North,2,150
1203,2024-01-01,Monitor,East,5,300
1204,2024-01-01,Laptop,South,5,1200
1205,2024-01-01,Webcam,East,2,90
1206,2024-01-01,Headphones,South,5,150
1207,2024-01-01,Mouse,East,5,40
1208,2024-01-01,Laptop,East,5,1200
1209,2024-01-01,Speaker,South,5,120
1210,2024-01-01,Monitor,West,5,300
1211,2024-01-01,Keyboard,South,4,80
1212,2024-01-01,Laptop,North,1,1200
1213,2024-01-01,Monitor,Central,2,300
1214,2024-01-01,Laptop,Central,4,1200
1215,2024-01-01,Laptop,East,5,1200
1216,2024-01-01,Monitor,South,3,300
1217,2024-01-01,Headphones,East,1,150
1218,2024-01-01,Laptop,South,5,1200
1219,2024-01-01,Headphones,North,5,150
1220,2024-01-01,Mouse,North,3,40
1221,2024-01-01,Webcam,Central,1,90
1222,2024-01-01,Mouse,East,3,40
1223,2024-01-01,Headphones,South,4,150
1224,2024-01-01,Tablet,East,2,600
1225,2024-01-01,Printer,Central,3,250
1226,2024-01-01,Monitor,Central,2,300
1227,2024-01-01,Webcam,East,3,90
1228,2024-01-01,Headphones,South,1,150
1229,2024-01-01,Speaker,West,5,120
1230,2024-01-01,Laptop,South,5,1200
1231,2024-01-01,Mouse,Central,2,40
1232,2024-01-01,Speaker,North,4,120
1233,2024-01-01,Headphones,East,1,150
1234,2024-01-01,Monitor,East,3,300
1235,2024-01-01,Headphones,North,3,150
1236,2024-01-01,Tablet,North,3,600
1237,2024-01-01,Monitor,South,1,300
1238,2024-01-01,Mouse,East,1,40
1239,2024-01-01,Laptop,North,4,1200
1240,2024-01-01,Tablet,West,2,600
1241,2024-01-01,Webcam,West,4,90
1242,2024-01-01,Mouse,Central,4,40
1243,2024-01-01,Phone,West,5,800
1244,2024-01-01,Monitor,South,4,300
1245,2024-01-01,Phone,North,3,800
1246,2024-01-01,Laptop,East,3,1200
1247,2024-01-01,Phone,North,3,800
1248,2024-01-01,Headphones,West,2,150
1249,2024-01-01,Phone,Central,1,800
1250,2024-01-01,Mouse,Central,5,40
1251,2024-01-01,Tablet,North,4,600
1252,2024-01-01,Headphones,Central,4,150
1253,2024-01-01,Headphones,North,1,150
1254,2024-01-01,Mouse,South,2,40
1255,2024-01-01,Webcam,Central,5,90
1256,2024-01-01,Keyboard,East,3,80
1257,2024-01-01,Monitor,North,1,300
1258,2024-01-01,Webcam,Central,5,90
1259,2024-01-01,Tablet,South,1,600
1260,2024-01-01,Mouse,North,4,40
1261,2024-01-01,Phone,East,5,800
1262,2024-01-01,Tablet,South,1,600
1263,2024-01-01,Laptop,South,2,1200
1264,2024-01-01,Keyboard,North,4,80
1265,2024-01-01,Phone,East,4,800
1266,2024-01-01,Tablet,West,3,600
1267,2024-01-01,Phone,Central,4,800
1268,2024-01-01,Headphones,East,4,150
1269,2024-01-01,Mouse,South,4,40
1270,2024-01-01,Laptop,East,4,1200
1271,2024-01-01,Tablet,East,2,600
1272,2024-01-01,Keyboard,Central,1,80
1273,2024-01-01,Headphones,North,1,150
1274,2024-01-01,Mouse,Central,4,40
1275,2024-01-01,Speaker,South,5,120
1276,2024-01-01,Laptop,West,5,1200
1277,2024-01-01,Webcam,Central,4,90
1278,2024-01-01,Speaker,South,4,120
1279,2024-01-01,Keyboard,North,4,80
1280,2024-01-01,Laptop,Central,5,1200
1281,2024-01-01,Printer,Central,5,250
1282,2024-01-01,Headphones,North,4,150
1283,2024-01-01,Headphones,South,2,150
1284,2024-01-01,Monitor,South,1,300
1285,2024-01-01,Webcam,North,4,90
1286,2024-01-01,Monitor,South,5,300
1287,2024-01-01,Keyboard,East,1,80
1288,2024-01-01,Phone,West,5,800
1289,2024-01-01,Webcam,Central,3,90
1290,2024-01-01,Keyboard,Central,4,80
1291,2024-01-01,Laptop,Central,5,1200
1292,2024-01-01,Printer,West,1,250
1293,2024-01-01,Webcam,South,2,90
1294,2024-01-01,Speaker,Central,5,120
1295,2024-01-01,Phone,North,5,800
1296,2024-01-01,Phone,East,5,800
1297,2024-01-01,Mouse,West,3,40
1298,2024-01-01,Webcam,West,5,90
1299,2024-01-01,Speaker,West,1,120
1300,2024-01-01,Headphones,East,4,150
1301,2024-01-01,Headphones,Central,5,150
1302,2024-01-01,Webcam,North,4,90
1303,2024-01-01,Mouse,South,1,40
1304,2024-01-01,Tablet,East,3,600
1305,2024-01-01,Laptop,East,3,1200
1306,2024-01-01,Keyboard,East,4,80
1307,2024-01-01,Phone,South,2,800
1308,2024-01-01,Keyboard,West,3,80
1309,2024-01-01,Keyboard,West,5,80
1310,2024-01-01,Phone,South,4,800
1311,2024-01-01,Monitor,West,4,300
1312,2024-01-01,Printer,East,1,250
1313,2024-01-01,Printer,South,1,250
1314,2024-01-01,Keyboard,Central,4,80
1315,2024-01-01,Headphones,Central,5,150
1316,2024-01-01,Laptop,South,2,1200
1317,2024-01-01,Monitor,North,2,300
1318,2024-01-01,Laptop,West,1,1200
1319,2024-01-01,Mouse,South,3,40
1320,2024-01-01,Mouse,West,5,40
1321,2024-01-01,Webcam,North,1,90
1322,2024-01-01,Monitor,East,4,300
1323,2024-01-01,Speaker,West,2,120
1324,2024-01-01,Tablet,Central,5,600
1325,2024-01-01,Mouse,East,2,40
1326,2024-01-01,Keyboard,North,3,80
1327,2024-01-01,Laptop,West,1,1200
1328,2024-01-01,Headphones,Central,2,150
1329,2024-01-01,Monitor,South,2,300
1330,2024-01-01,Keyboard,West,5,80
1331,2024-01-01,Laptop,North,4,1200
1332,2024-01-01,Headphones,South,5,150
1333,2024-01-01,Laptop,South,3,1200
1334,2024-01-01,Speaker,East,3,120
1335,2024-01-01,Webcam,West,3,90
1336,2024-01-01,Tablet,East,2,600
1337,2024-01-01,Tablet,East,5,600
1338,2024-01-01,Speaker,West,5,120
1339,2024-01-01,Phone,North,5,800
1340,2024-01-01,Mouse,Central,5,40
1341,2024-01-01,Speaker,East,3,120
1342,2024-01-01,Phone,West,1,800
1343,2024-01-01,Mouse,East,3,40
1344,2024-01-01,Keyboard,East,3,80
1345,2024-01-01,Monitor,South,5,300
1346,2024-01-01,Monitor,North,5,300
1347,2024-01-01,Webcam,East,2,90
1348,2024-01-01,Laptop,West,3,1200
1349,2024-01-01,Keyboard,West,4,80
1350,2024-01-01,Webcam,North,5,90
1351,2024-01-01,Speaker,South,3,120
1352,2024-01-01,Monitor,Central,4,300
1353,2024-01-01,Mouse,Central,3,40
1354,2024-01-01,Headphones,Central,2,150
1355,2024-01-01,Keyboard,North,4,80
1356,2024-01-01,Headphones,East,5,150
1357,2024-01-01,Headphones,East,1,150
1358,2024-01-01,Monitor,East,2,300
1359,2024-01-01,Keyboard,West,3,80
1360,2024-01-01,Mouse,East,5,40
1361,2024-01-01,Keyboard,West,1,80
1362,2024-01-01,Tablet,North,5,600
